id,journey_id,lat,lng,created_at,updated_at
9831,436,51.466568,0.008966,02/03/2020 17:23,02/03/2020 17:23
9832,436,51.466568,0.008966,02/03/2020 17:23,02/03/2020 17:23
9833,436,51.466568,0.008966,02/03/2020 17:24,02/03/2020 17:24
9834,436,51.466568,0.008966,02/03/2020 17:24,02/03/2020 17:24
9835,436,51.466568,0.008966,02/03/2020 17:26,02/03/2020 17:26
9836,436,51.466568,0.008966,02/03/2020 17:27,02/03/2020 17:27
9837,436,51.466568,0.008966,02/03/2020 17:27,02/03/2020 17:27
9838,436,51.466568,0.008966,02/03/2020 17:29,02/03/2020 17:29
9839,436,51.466568,0.008966,02/03/2020 17:29,02/03/2020 17:29
9840,436,51.466568,0.008966,02/03/2020 17:30,02/03/2020 17:30
9841,436,51.466568,0.008966,02/03/2020 17:30,02/03/2020 17:30
9842,436,51.466568,0.008966,02/03/2020 17:31,02/03/2020 17:31
9843,436,51.466503,0.008016,02/03/2020 17:31,02/03/2020 17:31
9844,436,51.466503,0.008016,02/03/2020 17:32,02/03/2020 17:32
